startdate,IPAddress,duration,responseID,LocationLatitude,LocationLongitude,Q2,Q3,Q1,Q4,Q5,Q6,Q7,Q8,Q9,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q10_1,Q10_2,Q10_3,Q10_4,Q14_14,Q10_13,Q10_12,Q10_5,Q10_7,Q10_6,Q10_8,Q10_9,Q10_10,Q10_11,Q14b_1,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q109,Q113,Q114,Q116,Q117,Q16_1,Q16_2,Q17,Q20#1_1_1,Q20#1_2_1,Q20#1_3_1,Q20#1_4_1,Q20#1_5_1,Q20#1_6_1,Q20#1_7_1,Q20#1_8_1,Q20#1_9_1,Q20#1_10_1,Q20#1_11_1,Q20#1_12_1,Q20#1_13_1,Q20#1_14_1,Q20#2_1,Q20#2_2,Q20#2_3,Q20#2_4,Q20#2_5,Q20#2_6,Q20#2_7,Q20#2_8,Q20#2_9,Q20#2_10,Q20#2_11,Q20#2_12,Q20#2_13,Q20#2_14,Q118,Q22#1_1_1,Q22#1_2_1,Q22#1_3_1,Q22#1_4_1,Q22#1_5_1,Q22#1_6_1,Q22#1_7_1,Q22#1_8_1,Q22#1_9_1,Q22#1_10_1,Q22#1_11_1,Q22#1_12_1,Q22#1_13_1,Q22#1_14_1,Q22#2_1,Q22#2_2,Q22#2_3,Q22#2_4,Q22#2_5,Q22#2_6,Q22#2_7,Q22#2_8,Q22#2_9,Q22#2_10,Q22#2_11,Q22#2_12,Q22#2_13,Q22#2_14,Q119,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q24_13,Q24_14,Q25,Q26,Attn check 1,Q28_2,Q28_3,Q30_1,Q30_2,Q31_1,Q31_2,Q32,Q33,Q34,Q103,Q104,Attn check 2,Q37,Q38,Q39,Q40,Q41,Q42,Q44,Q45,Q46,Q47,Q21_1,Q21_2,Q21_12,Q21_13,Q21_14,Q21_16,Q21_15,Q22_6,Q22_8,Q24 w attn check_1,Q24 w attn check_2,Q24 w attn check_3,Q24 w attn check_4,Q24 w attn check_5,Q24 w attn check_6,Q102,Q48,Q49,Q50,Q51,Q52_1,Q52_2,Q101
1/3/24 20:46,72.199.98.141,2596,R_51cmgUvoFNFJ2gI,33.1165,-117.1846,1,1,5,1,7,1,12,11,11,10,20,0,20,0,20,"1,2",5,5,"1,2",5,"1,2",5,5,5,5,5,5,"1,2","1,2",,"1,2",4,4,4,4,4,4,,,,,,,,,20,,,10,,10,,,,,,,10,100,3,,,3,,3,,,,,,,3,3,,20,,,10,,15,,,,,,,20,50,3,,,3,,3,,,,,,,3,3,,2,3,3,2,3,3,3,4,4,4,4,4,2,3,20,My sister took me there ,3,20,20,22,75,145,240,5,1,6,2,,2,3,3,3,,2,2,1,2,3,4,1,1,1,7,1,2,6,1,1,6,1,6,7,7,1,"4,5,7",5,1,1,92078,191,228,1
1/3/24 21:19,172.56.217.169,576,R_7CTwffLFOX8u2sP,39.9664,-75.1685,1,1,31,2,3,1,12,5,4,30,50,40,35,50,30,"1,2","1,2",5,"1,2",5,"1,2","1,2",5,5,5,5,2,"1,2","1,2",,"1,2",4,4,4,4,4,"1,2",,,,,3,,,,100,50,,25,,25,20,,,,,,15,25,3,3,,3,,3,3,,,,,,3,3,,90,50,,15,,10,20,,,,,30,15,20,3,3,,3,,3,3,,,,,3,3,3,,3,2,4,4,4,1,2,4,4,4,4,4,3,3,15,,3,100,90,240,240,131,133,5,1,8,"1,8",,2,2,2,1,4,1,1,1,2,5,4,4,3,4,6,3,4,4,5,4,4,4,4,4,7,4,"4,5,7",6,5,4,8234,1805,1806,2
1/3/24 21:07,97.132.150.245,1350,R_7hAXI6ANc8X6fZF,40.5153,-112.0316,1,1,46,1,7,1,12,5,5,0,12,8,10,35,0,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,"1,2","1,2",,2,2,4,4,4,4,4,,,,,,,,,75,35,,,,10,,,,,,,7,0,3,3,,,,3,,,,,,,3,3,,0,0,,,,0,,,,,,,0,0,3,3,,,,3,,,,,,,3,3,,2,2,4,4,4,2,4,4,4,4,4,4,2,2,15,,3,43,40,215,212,45,45,5,3,6,"1,6,7",,2,3,3,2,,2,2,4,4,5,4,2,2,3,6,3,4,6,4,2,6,5,4,5,7,4,"4,5,7",7,5,1,84121,2822,2840,2
1/3/24 21:04,73.79.252.246,1611,R_6fANrGF2Qma7Tcl,40.2659,-79.8517,1,1,39,2,6,1,12,2,3,15,40,15,25,30,0,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,"1,2",5,,4,4,4,4,"1,2",4,4,,1,,,,,1,,125,60,,,,25,,,,,,,35,,2,3,,,,3,,,,,,,2,,3,50,30,,,,25,,,,,,,25,,2,3,,,,3,,,,,,,2,,4,2,2,4,4,4,2,4,4,4,4,4,4,3,4,15,,3,80,75,100,90,95,86,1,1,8,"1,3,8,11",2,2,3,3,2,,2,2,4,1,5,4,5,5,5,7,5,4,7,7,7,7,7,6,7,7,4,"1,3,4",5,2,1,15037,2283,2285,2
1/3/24 20:52,174.207.172.11,2285,R_5e9pNJG6CxJcMOR,39.2648,-84.3221,1,1,36,2,7,1,12,4,4,15,30,20,10,30,10,"1,2","1,2",5,5,5,2,5,2,5,5,5,5,"1,2","1,2",,"1,2",2,"1,2",4,4,4,4,,,2,,,,,,20,120,,,,,,,,,,,10,10,3,3,,,,,,,,,,,3,3,,30,125,,,,20,,10,,,,,5,5,3,3,,,,3,,3,,,,,3,3,,2,2,4,4,4,2,4,2,4,4,4,4,2,2,15,,3,38,38,203,139,116,61,5,1,4,1,,2,3,3,2,,2,2,4,1,5,4,6,5,5,7,2,5,7,6,1,6,7,7,6,7,4,"1,4,5",3,7,4,45227,2079,353,2
1/3/24 21:18,192.119.38.11,763,R_7YWWBDRntm567NO,32.79,-108.2749,1,1,32,2,3,1,12,3,3,0,10,0,0,13,0,"1,2",5,5,1,5,1,1,5,5,5,5,5,"1,2",5,,4,4,1,4,"1,2",4,4,,2,,,,2,,,20,,,4,,10,0,,,,,,0,,3,,,3,,3,3,,,,,,3,,,20,,,,,,,,,,,,0,,3,,,,,,,,,,,,3,,,1,3,4,3,3,1,2,4,4,4,4,4,3,4,15,,3,31,40,119,78,112,119,5,1,5,1,,2,1,1,1,1,1,1,3,2,3,1,3,3,6,7,3,5,5,3,3,5,5,3,5,7,3,"3,4,7",6,2,1,88061,1827,142,1
1/3/24 21:21,98.52.103.232,583,R_7srmSKjILreFRzX,42.1845,-88.3266,1,1,14,2,3,2,12,5,5,30,25,50,20,30,15,"1,2",5,5,5,5,5,5,5,5,5,5,5,"1,2",5,,"1,2",4,4,4,4,4,4,,,,,,,,,50,,,,,,,,,,,,15,,3,,,,,,,,,,,,3,,,50,,,,,,,,,,,,15,,3,,,,,,,,,,,,3,,,1,4,4,4,1,1,4,4,4,4,4,4,2,4,15,,3,37,26,53,72,28,47,5,1,8,1,,2,3,2,2,,2,2,1,2,5,5,1,3,5,7,5,7,5,3,3,6,7,6,6,7,5,"4,5,7",3,4,3,60156,609,665,2
1/3/24 20:34,67.241.5.241,3398,R_5OyXOHj4LNstJOV,43.0745,-76.1466,1,1,33,2,7,1,12,4,5,16,0,7,30,160,26,"1,2","1,2",5,5,5,5,5,5,5,5,5,5,5,5,,4,4,4,4,"1,2",4,4,,1,,,,2,2,,80,100,,,,,,,,,,,,,2,3,,,,,,,,,,,,,4,70,95,,,,,,,,,,,,,2,3,,,,,,,,,,,,,4,2,2,4,4,4,4,4,4,4,4,4,4,1,1,15,,3,45,45,90,90,67,79,5,3,"3,6","3,6,7,11",2,2,3,2,3,,1,1,4,2,5,4,1,1,1,3,1,1,1,1,1,7,5,6,6,7,7,"4,5,6",5,2,1,13208,1861,1895,2
1/3/24 21:16,71.199.52.115,926,R_6Q9kpm6E6LMYyt6,40.6596,-111.9195,1,1,46,1,7,1,12,4,4,35,40,15,20,30,15,2,1,1,1,1,2,5,5,5,5,5,5,1,2,,4,4,4,4,4,4,4,,,,,,,,,,35,30,10,40,,,,,,,,50,,,2,2,3,2,,,,,,,,2,,4,0,,,,,0,,,,,,,,0,3,,,,,3,,,,,,,,3,,1,2,3,2,1,1,2,4,4,4,4,4,2,3,15,,3,28,28,61,35,11,15,5,1,8,"1,3,11",3,2,3,3,2,,2,2,3,1,2,4,2,2,5,7,1,1,6,1,6,4,6,2,2,7,1,"3,4,7",7,2,1,84129,2822,2840,2
1/3/24 21:18,172.56.164.146,857,R_79sOOB0uRskBCwk,40.7252,-73.944,1,1,33,2,2,3,12,1,1,15,50,25,50,50,50,5,2,1,"1,2",1,"1,2",1,"1,2",5,5,5,"1,2",1,2,,4,4,"1,2",4,"1,2",4,"1,2",,3,1,,3,,1,,,,50,40,25,25,30,15,,,,20,15,,,,3,3,2,3,3,3,,,,3,2,,1,,50,,50,,30,,20,,,,25,,25,,3,,3,,3,,3,,,,3,,3,,3,2,2,3,2,1,2,2,4,4,4,3,3,3,15,,3,70,41,115,155,56,117,5,3,"4,7","1,3,7",,2,1,1,1,2,1,1,1,1,5,4,3,5,3,6,6,6,5,6,5,5,3,5,5,7,6,"4,5,6",5,6,2,11212,1861,207,3
1/3/24 21:23,73.187.165.207,596,R_3ezu66dMgcRBPoN,40.2602,-76.8591,1,1,39,2,4,1,12,1,1,30,150,20,50,25,20,1,5,5,5,"1,2","1,2","1,2","1,2",5,5,5,5,5,"1,2",,2,4,2,1,1,4,2,,,2,,2,,1,,20,,,,20,50,150,50,,,,,,50,2,,,,2,3,3,3,,,,,,3,3,,,,,50,50,150,100,,,,,,150,,,,,2,3,3,3,,,,,,3,3,2,2,4,3,3,3,1,1,4,4,4,4,4,1,15,,3,56,54,72,82,86,86,4,1,8,1,,2,2,2,2,,1,1,4,2,4,4,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,"1,2,4",5,2,2,17104,2283,2305,3
1/3/24 21:22,72.174.252.99,668,R_6chnMiYlSQM17JJ,37.4725,-105.8796,1,1,6,2,3,2,12,1,1,175,400,150,200,100,160,"1,2","1,2",5,"1,2","1,2","1,2",5,5,5,5,5,"1,2","1,2","1,2",,4,4,4,"1,2","1,2","1,2","1,2",1,1,,1,1,1,,1,300,300,,150,100,100,,,,,,100,200,200,"1,2","1,2",,"1,2","1,2","1,2",,,,,,"1,2","1,2","1,2",2,300,300,,100,100,100,,,,,,100,200,200,"1,2","1,2",,"1,2","1,2","1,2",,,,,,"1,2","1,2","1,2",1,2,2,2,2,2,1,2,2,2,4,4,1,1,1,15,,3,63,63,165,165,102,104,5,1,8,1,,2,1,2,1,3,1,1,2,4,5,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"1,3,4,7",4,7,3,81101,250,252,1
1/3/24 21:18,72.188.68.108,925,R_7F4EVxOarDtlSlA,28.5531,-81.7597,1,1,10,2,7,1,12,4,4,6,35,5,5,5,10,"1,2","1,2",5,5,5,5,5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,20,20,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,20,20,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,4,4,4,4,15,,3,37,36,40,40,57,58,5,1,8,11,3,2,3,3,2,,2,2,4,2,5,4,2,1,2,7,2,1,5,3,3,6,5,6,1,7,1,"4,5,6",5,1,1,34711,330,208,2
1/3/24 21:22,73.159.50.75,694,R_7mLexzftLmv0gbD,41.7335,-72.3739,1,1,7,1,7,1,12,5,5,15,15,5,5,20,8,"1,2",2,5,5,5,5,5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,100,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,2,2,4,4,4,4,4,4,4,4,4,4,4,4,15,,3,33,30,56,57,25,23,5,1,8,1,,2,2,2,1,1,1,2,4,2,5,6,4,1,4,5,4,4,4,4,4,1,5,4,5,7,4,"4,6,7",5,2,1,6447,315,317,2
1/3/24 21:07,68.109.158.110,1594,R_7EaGqwxWN2dAETu,31.8547,-111.0087,1,1,3,1,7,1,12,3,4,12,25,20,18,0,0,"1,2","1,2",5,5,"1,2",5,5,"1,2",5,5,5,"1,2",5,"1,2",,4,4,4,4,4,4,4,,,,,,,,,0,0,,,0,,,0,,,,0,,0,3,3,,,3,,,3,,,,3,,3,,0,0,,,0,,,0,,,,0,,0,3,3,,,3,,,3,,,,3,,3,,2,2,4,4,2,4,4,4,4,4,4,4,4,2,15,,3,54,66,127,117,152,97,5,3,6,"6,7",,2,3,3,2,,2,2,4,1,5,4,3,4,3,6,4,4,5,5,3,6,6,5,6,7,2,"2,4,7",3,2,1,85614,99,110,2
1/3/24 20:58,172.56.12.150,2133,R_57qBAxghgYC8TkS,44.9834,-93.2622,1,1,43,2,7,1,12,3,3,10,6,4,12,20,10,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,"1,2",5,5,,4,4,4,4,4,4,4,,,,,,,,,50,20,,,,20,,,,,,6,,,3,3,,,,3,,,,,,3,,,,30,6,,,,20,,,,,,6,,,3,3,,,,3,,,,,,3,,,,2,2,4,2,4,1,4,2,4,4,4,2,2,2,20,Ate there.,3,19,31,60,80,46,52,5,1,8,"1,5,6,7,8,11",3,2,2,2,1,3,1,1,4,1,1,1,5,3,5,5,5,4,5,3,4,5,5,5,4,7,4,"4,5",7,1,1,57110,2404,2453,3
1/3/24 21:16,73.127.189.64,1084,R_6SkvMK2qVRCtxZI,35.1013,-106.5247,1,1,32,2,7,1,12,4,4,20,60,40,50,20,20,"1,2","1,2",5,5,5,"1,2",2,2,5,5,5,5,"1,2",1,,4,4,4,4,4,4,4,,,,,,,,,50,150,,,,20,,,,,,,30,30,2,3,,,,3,,,,,,,2,2,1,75,40,,,,20,0,20,,,,,30,,3,2,,,,3,3,3,,,,,2,,2,2,2,4,4,4,2,4,3,4,4,1,4,3,2,15,,3,81,85,120,120,100,99,5,1,4,"1,7",,2,2,2,1,2,2,2,1,1,5,4,5,5,5,7,1,5,6,6,5,5,6,7,6,7,5,"4,5,7",5,3,1,87112,1827,1828,3
1/3/24 21:22,99.120.141.7,842,R_6sSWKu7ONJgS09l,30.2712,-81.7529,1,1,10,1,6,1,12,8,8,4,15,6,4,10,10,"1,2","1,2",5,5,5,5,5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,5,50,,,,,,,,,,,15,70,3,3,,,,,,,,,,,3,3,,5,50,,,,,,,,,,,15,70,3,3,,,,,,,,,,,3,3,,2,2,4,4,4,2,4,4,4,4,4,4,2,2,15,,3,39,39,60,60,123,122,5,1,4,1,,2,3,3,2,,2,2,4,2,1,4,1,1,4,5,4,5,6,4,1,4,5,5,3,7,5,"4,6,7",5,2,1,32210,330,345,2
1/3/24 21:13,216.173.152.204,1431,R_1xFeR2nQ7OlRsJF,46.8154,-92.1952,1,1,24,1,7,1,12,11,11,8,30,5,20,5,7,"1,2",5,5,5,5,"1,2",5,5,5,5,5,5,5,"1,2",,4,"1,2",4,4,4,4,4,,,,,,,,,40,,,,,30,,,,,,,,45,1,,,,,3,,,,,,,,3,,35,,,,,20,,,,,,,,25,1,,,,,3,,,,,,,,3,,2,2,4,4,4,2,4,4,4,4,4,4,3,3,15,,3,20,19,21,21,74,74,5,1,8,"1,6,8",,2,3,3,2,,2,2,3,2,5,4,3,1,7,4,5,1,6,5,5,7,3,2,2,7,4,"4,5,7",7,2,1,55811,1338,179,1
1/3/24 21:17,24.119.125.184,1235,R_3pzcmbznWcvoMFE,43.6339,-116.2942,1,1,13,1,7,1,12,2,2,5,40,50,20,10,10,"1,2","1,2",5,5,"1,2",5,"1,2",5,5,5,5,5,2,1,,4,2,4,4,4,4,4,,,,,,,,,50,40,,,25,,25,,,,,,,5,2,3,,,2,,1,,,,,,,1,4,50,35,,,50,,20,,,,,,5,,2,1,,,2,,1,,,,,,1,,4,2,3,4,4,2,4,1,4,4,4,4,4,2,2,15,,3,39,40,27,27,47,49,5,1,6,11,3,2,3,3,2,,2,2,3,2,5,4,1,1,1,5,2,1,4,3,5,5,5,1,1,7,1,"4,5,7",5,1,1,83704,564,565,3
1/3/24 20:52,174.219.128.136,2791,R_789VtKuPr16pVIZ,36.1876,-86.6119,1,1,44,2,7,1,12,4,4,8,27,12,15,20,12,"1,2","1,2",5,"1,2",5,5,5,"1,2",5,5,5,1,"1,2","1,2",,1,1,1,4,4,4,4,,,,,,,,,52,25,,5,,,,5,,,,24,25,15,3,3,,3,,,,3,,,,3,3,3,,27,19,,5,,,,5,,,,,15,26,3,3,,3,,,,3,,,,,3,3,,2,2,2,2,2,3,3,2,3,4,4,3,3,3,21,An advertisement ,3,108,40,97,95,60,64,4,1,6,"1,6",,2,2,3,2,,2,2,1,2,5,4,6,4,6,6,4,3,5,6,6,7,6,6,5,7,3,"1,4,5",3,4,2,37854,2471,2544,2
1/3/24 20:54,66.74.180.68,2710,R_5eznY7VfgzxuwTx,34.0772,-117.4506,1,1,5,2,7,1,3,5,7,10,200,10,40,50,0,1,1,5,1,5,5,5,5,5,1,1,5,1,1,Easy harvest,4,4,4,4,4,4,4,,,,,,,,,100,100,,30,,,,,,50,100,,100,50,1,1,,1,,,,,,2,1,,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,3,4,4,4,4,4,3,3,3,3,20,From a close friend that works in the store,3,49,79,164,95,86,53,4,1,"5,6,7","1,3",,2,1,1,1,2,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"1,2,3,4,5,6,7",7,3,1,92335,191,227,2
1/3/24 21:32,50.201.213.226,494,R_5g8bd4EYC1qEiHf,29.7679,-94.9724,1,1,45,1,5,1,3,3,3,0,20,5,10,20,0,2,5,5,2,5,2,5,5,5,5,5,5,5,2,,4,4,4,4,2,4,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,5,,,,,,,,5,3,,,3,,3,,,,,,,,3,,2,3,2,3,2,2,2,2,2,2,2,2,2,2,15,,3,47,71,76,75,28,59,4,2,8,"3,11",3,2,2,2,2,,3,3,2,1,2,1,5,4,4,5,4,4,4,5,4,4,4,4,4,3,4,1,,,,,,,
1/3/24 21:26,71.88.3.171,850,R_538K017DzdY6tsl,34.7828,-84.9332,1,1,11,2,4,1,12,7,11,10,40,20,15,40,20,"1,2",5,5,5,1,"1,2",5,5,5,5,5,"1,2","1,2","1,2",,4,4,4,4,2,4,4,,1,,,,2,1,,40,,,,10,10,,,,,,30,20,20,2,,,,2,3,,,,,,3,3,3,1,50,,,,,0,,,,,,0,30,40,1,,,,,3,,,,,,3,3,3,,1,2,4,3,1,2,4,4,4,4,4,2,2,2,15,,3,59,60,90,90,90,90,5,1,4,"1,3,8",,2,2,2,1,1,1,1,1,1,1,5,5,3,5,7,6,3,6,5,7,5,5,5,6,7,5,"4,5,7",7,2,2,30707,398,553,2
1/3/24 21:24,73.232.49.37,1010,R_5NT3kMYEqzs056p,30.1294,-95.4238,1,1,45,1,5,1,12,10,10,5,35,10,5,25,5,"1,2","1,2","1,2",5,5,5,5,5,5,5,5,5,"1,2",5,,4,4,4,4,4,4,4,,,,,,,,,20,25,20,,,,,,,,,,20,,3,3,3,,,,,,,,,,3,,,15,20,15,,,,,,,,,,15,,3,3,3,,,,,,,,,,3,,,2,2,2,4,4,4,4,4,4,4,4,4,2,4,15,,3,11,12,0,0,33,34,5,1,1,1,,2,3,3,2,,2,2,1,2,3,2,4,5,6,6,4,4,6,4,4,4,4,4,4,7,4,"2,4,5",7,2,1,77386,2567,52,2
1/3/24 21:13,67.186.86.52,1698,R_6doaAkrrjlhJbvR,40.1412,-87.6264,1,1,14,2,7,1,12,9,10,10,50,5,15,0,0,"1,2","1,2",5,5,5,"1,2",5,"1,2",5,5,5,5,"1,2","1,2",,"1,2",4,1,4,1,4,4,,,,,,,,,50,20,,,,10,,10,,,,,0,0,3,3,,,,3,,3,,,,,3,3,,65,25,,,,10,,15,,,,,10,10,3,3,,,,3,,3,,,,,3,3,,2,2,4,4,4,2,2,2,4,4,4,2,2,2,15,,3,119,120,91,94,17,240,5,3,8,"1,8",,2,1,1,1,1,1,1,1,1,5,2,2,2,3,4,6,3,6,6,2,6,6,6,3,7,2,"4,5,7",7,2,1,61832,609,701,3
1/3/24 21:09,47.226.223.130,1924,R_7jUStPzYbVVxER0,34.1895,-86.1933,1,1,1,1,7,1,12,7,7,15,30,35,40,0,30,5,"1,2",5,5,5,5,"1,2",5,5,5,5,"1,2","1,2",2,,4,4,4,4,4,4,4,,,,,,,,,,180,,,,,0,,,,,0,100,,,3,,,,,3,,,,,3,3,,,,180,,,,,0,,,,,0,20,10,,3,,,,,3,,,,,3,3,3,,4,2,4,4,4,2,4,4,4,4,4,2,2,2,15,,3,63,65,97,97,125,121,5,1,8,1,,2,3,3,2,,2,2,1,1,5,4,1,1,2,3,4,1,4,1,4,4,5,4,2,7,1,"4,5,7",6,1,1,35951,1,49,1
1/3/24 21:27,67.177.88.126,957,R_13UHFawcL6gAJIN,30.1909,-85.6696,1,1,10,1,7,1,12,6,5,10,35,10,5,15,10,"1,2","1,2",5,"1,2",1,"1,2",5,5,5,5,5,"1,2","1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,75,25,,10,25,5,,,,,,5,10,110,3,3,,3,2,3,,,,,,3,3,3,4,75,25,,10,,5,,,,,,5,10,10,3,3,,3,,3,,,,,,3,3,3,,2,2,4,3,2,2,4,4,4,4,4,3,3,3,15,,3,82,50,151,70,89,154,1,3,8,"6,8,11",2,2,3,3,2,,2,2,2,2,5,4,4,4,2,2,2,2,2,4,1,7,6,6,6,7,2,"3,4,7",5,2,1,32405,330,333,2
1/3/24 21:26,75.143.96.62,1062,R_6pRxcv7T681ayj7,33.5283,-86.5748,1,1,1,2,7,1,12,5,4,7,35,15,15,20,0,2,5,5,5,5,1,5,5,5,5,5,5,1,"1,2",,1,4,4,4,4,4,4,,,,,,,,,,,,,,0,,,,,,,25,0,,,,,,3,,,,,,,"1,3",3,,90,,,,,,,,,,,,,0,3,,,,,,,,,,,,,3,,1,3,4,3,4,3,3,4,4,4,4,4,4,4,15,,3,95,75,125,113,130,105,1,1,8,6,,2,3,3,3,,3,3,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"3,6,7",,,,,,,
1/3/24 21:27,107.132.167.33,1002,R_6SAKOdiBYizylyG,43.1147,-85.5177,1,1,23,2,6,1,12,2,2,30,180,30,60,150,50,"1,2",5,5,5,5,5,"1,2",5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,100,,,,,,25,,,,,,,,2,,,,,,2,,,,,,,,4,100,,,,,,25,,,,,,,,2,,,,,,2,,,,,,,,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,15,,3,80,80,115,113,50,47,5,1,6,1,,2,3,2,1,2,1,2,1,4,5,4,5,5,5,5,5,5,5,5,5,5,6,6,6,7,5,"3,4,7",5,2,1,49858,1254,1309,1
1/3/24 21:22,98.60.118.177,1331,R_71hzHqq8Gap8Yvo,35.622,-105.8675,1,1,32,2,7,1,12,7,6,10,30,10,5,20,0,5,"1,2",5,5,5,"1,2",5,5,5,5,5,"1,2",5,"1,2",,4,4,4,4,4,4,4,,,,,,,,,,50,,,,5,,,,,,5,,20,,3,,,,3,,,,,,3,,3,,,50,,,,10,,,,,,5,,20,,3,,,,3,,,,,,3,,3,,4,2,4,4,4,3,4,4,4,4,4,3,4,2,"19,20",do not understand this question,3,40,40,41,44,74,74,5,1,8,11,3,2,3,3,2,,2,2,4,4,4,4,4,2,3,1,2,1,3,3,2,6,5,3,5,7,1,"4,5,7",5,1,1,87501,1827,1854,3
1/3/24 21:15,108.147.2.27,1750,R_7jSstageL27MC1v,37.4,-77.4648,1,1,48,2,2,1,3,2,2,10,20,6,10,0,20,1,5,5,1,1,1,5,5,5,5,5,5,1,1,,4,4,4,4,1,4,4,,,,,,1,1,,100,,,4,0,0,,,,,,,0,0,3,,,3,3,3,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,4,2,1,4,4,4,4,4,4,2,4,15,,3,60,60,124,140,171,175,1,1,8,1,,2,3,2,1,1,1,1,1,1,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,23237,2867,2370,3
1/3/24 21:33,174.52.144.132,727,R_3Pn8YIs44ZQwPGE,40.3942,-111.8483,1,1,46,2,6,1,12,8,9,4,0,10,20,10,0,5,"1,2",5,5,5,5,1,5,5,5,5,5,5,1,,4,4,4,4,4,4,4,,,,,,,,,,60,,,,,10,,,,,,,10,,3,,,,,3,,,,,,,3,,,45,,,,,,,,,,,,,,3,,,,,,,,,,,,,,4,2,4,4,4,4,2,4,4,4,4,4,4,2,15,,3,30,30,60,60,15,0,5,1,3,1,,2,3,3,2,,2,2,1,1,2,5,1,1,1,5,1,1,3,1,2,6,4,4,5,7,4,"4,5,7",7,1,1,84043,2822,2847,2
1/3/24 21:35,73.214.2.88,669,R_5iRnp2cgO2vSDvO,40.4413,-79.2533,1,1,39,2,7,1,12,10,10,5,10,5,5,5,5,"1,2",5,5,5,5,"1,2",5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,50,,,,,10,,,,,,,,,3,,,,,3,,,,,,,,,,25,,,,,15,,,,,,,,,3,,,,,3,,,,,,,,,,2,4,4,4,4,2,4,4,4,4,4,4,4,4,15,,3,10,10,30,30,59,58,1,1,8,8,,2,3,3,2,,2,2,5,2,2,4,4,1,4,5,4,2,4,3,1,5,7,4,5,7,4,"4,5,7",6,1,1,15717,2283,2315,1
1/3/24 21:33,24.205.121.217,809,R_7jPtsIDkGGYyLwl,33.7627,-118.1376,1,1,5,1,5,1,6,9,9,30,30,30,30,30,40,5,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,,75,50,,,,75,,,,,,,,,1,3,,,,3,,,,,,,,,,100,75,,,,75,,,,,,,,,3,3,,,,3,,,,,,,,,2,2,2,2,2,2,2,2,4,2,4,2,2,2,15,,3,31,29,44,43,44,42,5,1,8,4,,2,3,3,2,,2,2,1,2,2,4,6,6,7,6,5,6,6,5,5,5,5,5,5,7,5,"1,3,5",7,1,1,90803,191,210,3
1/3/24 21:28,216.195.167.26,1143,R_6OU27S7rGnltWb9,46.6828,-68.0169,1,1,20,2,7,1,12,2,2,10,50,20,20,30,15,"1,2",5,5,"1,2",5,"1,2","1,2",5,5,5,5,5,5,5,,2,4,2,4,"1,2",4,4,,2,2,,,,,,60,,,20,,20,40,,,,,,,,3,,,3,,3,3,,,,,,,,,60,,,20,,20,40,,,,,,,,3,,,3,,3,3,,,,,,,,,2,4,4,2,4,2,2,4,4,4,4,4,4,4,15,,3,46,45,37,44,3,5,5,1,8,"6,7",,2,3,3,2,,2,2,3,2,5,1,7,2,7,7,1,2,7,7,2,7,7,7,6,7,2,"1,4,7",3,2,1,4769,1197,1199,1
