RecordedDate,Q51,Q1,Q4,Q52_1,Q52_2,IPAddress
1/4/24 19:40,38614,25,Male,Mississippi,Covington County,162.206.40.240
1/4/24 19:43,,34,Male,,,206.74.223.158
1/4/24 19:43,98248,49,Female,Washington,Whatcom County,3.101.78.29
1/4/24 19:43,28379,34,Male,North Carolina,Richmond County,107.216.185.57
1/4/24 19:45,,49,Female,,,73.25.198.56
1/4/24 19:45,54601,51,Male,Wisconsin,La Crosse County,184.100.89.251
1/4/24 19:48,44506,36,Female,Ohio,Mahoning County,172.59.25.24
1/4/24 19:49,27909,34,Male,North Carolina,Pasquotank County,98.220.81.151
1/4/24 19:50,91406,5,Female,California,Los Angeles County,104.34.133.250
1/4/24 19:51,39452,25,Male,Mississippi,George County,216.247.246.188
1/4/24 19:53,28655,34,Male,North Carolina,Burke County,192.230.188.27
1/4/24 19:56,47905,15,Male,Indiana,Tippecanoe County,67.175.90.184
1/4/24 19:57,60436,14,Male,Illinois,Will County,73.50.42.251
1/4/24 20:00,50588,16,Male,Iowa,Buena Vista County,66.172.247.248
1/4/24 20:00,61109,14,Male,Illinois,Winnebago County,174.240.250.172
1/4/24 20:00,80521,6,Female,Colorado,Larimer County,74.92.211.81
1/4/24 20:05,38256,44,Female,Tennessee,Henry County,148.66.170.78
1/4/24 20:06,15317,39,Male,Pennsylvania,Washington County,50.211.76.85
1/4/24 20:07,53105,51,Male,Wisconsin,Racine County,72.135.54.254
1/4/24 20:08,73008,37,Male,Oklahoma,Oklahoma County,68.97.197.146
1/4/24 20:08,,39,Female,,,73.101.22.141
1/4/24 20:08,63304,26,Female,Missouri,St  Charles County,76.241.53.126
1/4/24 20:09,34668,10,Male,Florida,Pasco County,35.142.208.3
1/4/24 20:11,61103,14,Female,Illinois,Winnebago County,99.117.10.102
1/4/24 20:12,30655,11,Female,Georgia,Walton County,98.18.157.251
1/4/24 20:12,8079,31,Male,New Jersey,Salem County,73.199.52.131
1/4/24 20:14,61115,14,Female,Illinois,Winnebago County,76.141.61.120
1/4/24 20:15,44321,36,Male,Ohio,Summit County,65.31.8.132
1/4/24 20:18,77459,45,Male,Texas,Fort Bend County,172.56.53.112
1/4/24 20:20,2347,22,Male,Massachusetts,Plymouth County,73.23.58.43
1/4/24 20:24,48706,23,Female,Michigan,Bay County,71.82.59.105
1/4/24 20:25,29486,42,Female,South Carolina,Berkeley County,72.184.89.24
1/4/24 20:27,27406,34,Female,North Carolina,Guilford County,107.208.168.17
1/4/24 20:30,37804,44,Female,Tennessee,Blount County,172.58.146.157
1/4/24 20:31,92086,5,Male,California,San Diego County,72.168.144.76
1/4/24 20:33,50514,16,Male,Iowa,Emmet County,70.39.13.95
1/4/24 20:34,75459,45,Female,Texas,Grayson County,172.58.181.248
1/4/24 20:34,30512,11,Male,Georgia,Union County,38.81.81.5
1/4/24 20:36,18103,39,Female,Pennsylvania,Lehigh County,64.121.113.146
1/4/24 20:37,43615,36,Male,Ohio,Lucas County,72.241.45.215
1/4/24 20:38,75402,45,Male,Texas,Hunt County,76.184.167.56
1/4/24 20:39,44840,36,Male,Ohio,Ashland County,75.185.139.68
1/4/24 20:39,23322,48,Female,Virginia,Chesapeake city,72.218.41.114
1/4/24 20:42,30044,11,Female,Georgia,Gwinnett County,50.251.153.121
1/4/24 20:42,46614,15,Female,Indiana,St  Joseph County,71.201.126.248
1/4/24 20:45,27524,34,Female,North Carolina,Johnston County,98.121.7.163
1/4/24 20:45,75862,45,Female,Texas,Trinity County,104.54.118.110
1/4/24 20:46,97322,38,Female,Oregon,Linn County,98.246.190.33
1/4/24 20:46,77065,45,Male,Texas,Harris County,104.63.102.253
1/4/24 20:47,99576,2,Male,Alaska,Dillingham Census Area,98.97.34.77
1/4/24 20:48,45312,36,Male,Ohio,Miami County,24.209.199.176
1/4/24 20:50,28461,34,Female,North Carolina,Brunswick County,76.38.71.9
1/4/24 20:50,88345,32,Female,New Mexico,Lincoln County,74.211.84.92
1/4/24 20:51,73703,37,Female,Oklahoma,Garfield County,172.59.120.216
1/4/24 20:56,50029,16,Female,Iowa,Guthrie County,98.21.203.188
1/4/24 20:57,85207,3,Female,Arizona,Maricopa County,172.56.153.157
1/4/24 21:03,98310,49,Female,Washington,Kitsap County,76.28.175.191
1/4/24 21:03,91754,5,Female,California,Los Angeles County,66.214.162.172
1/4/24 21:08,80907,6,Female,Colorado,El Paso County,76.130.164.168
1/4/24 21:09,32258,10,Female,Florida,Duval County,45.27.238.141
1/4/24 21:09,32503,10,Male,Florida,Escambia County,68.225.71.70
1/4/24 21:11,45750,36,Female,Ohio,Washington County,174.203.133.180
1/4/24 21:11,5201,47,Male,Vermont,Bennington County,73.114.78.167
1/4/24 21:14,75094,45,Male,Texas,Collin County,97.99.244.95
1/4/24 21:14,55304,24,Female,Minnesota,Anoka County,97.116.189.43
1/4/24 21:15,65737,26,Female,Missouri,Stone County,173.218.86.121
1/4/24 21:17,72023,4,Female,Arkansas,Lonoke County,174.136.247.159
1/4/24 21:18,32259,10,Male,Florida,St  Johns County,199.65.1.41
1/4/24 21:20,24015,48,Male,Virginia,Roanoke County,98.163.26.107
1/4/24 21:23,58524,35,Female,North Dakota,Emmons County,64.31.249.239
1/4/24 21:26,85712,3,Female,Arizona,Pima County,98.161.163.239
1/4/24 21:32,90044,5,Female,California,Los Angeles County,172.117.46.146
1/4/24 21:33,85710,3,Female,Arizona,Pima County,68.98.100.9
1/4/24 21:33,88240,32,Female,New Mexico,Lea County,24.54.141.62
1/4/24 21:33,84405,46,Female,Utah,Davis County,73.65.227.149
1/4/24 21:36,65786,26,Female,Missouri,Camden County,108.213.166.111
1/4/24 21:37,75040,45,Female,Texas,Dallas County,47.160.123.136
1/4/24 21:39,15066,39,Male,Pennsylvania,Beaver County,73.79.115.239
1/4/24 21:40,27591,34,Female,North Carolina,Johnston County,172.74.73.65
1/4/24 21:40,31014,11,Male,Georgia,Bleckley County,172.56.66.151
1/4/24 21:44,31602,11,Female,Georgia,Lowndes County,108.147.198.12
1/4/24 21:47,89101,29,Female,Nevada,Clark County,71.38.84.200
1/4/24 21:48,52806,16,Female,Iowa,Scott County,208.38.235.164
1/4/24 21:49,30815,11,Male,Georgia,Richmond County,174.63.235.233
1/4/24 21:49,39074,25,Female,Mississippi,Scott County,107.115.9.48
1/4/24 21:49,27615,34,Female,North Carolina,Wake County,172.10.26.178
1/4/24 21:49,16627,39,Female,Pennsylvania,Clearfield County,172.59.137.168
1/4/24 21:51,32806,10,Female,Florida,Orange County,172.56.76.184
1/4/24 21:52,49442,23,Male,Michigan,Muskegon County,172.4.4.185
1/4/24 21:52,28080,34,Female,North Carolina,Lincoln County,174.235.50.118
1/4/24 21:53,76182,45,Male,Texas,Tarrant County,47.32.202.176
1/4/24 21:53,98284,49,Male,Washington,Skagit County,172.56.105.160
1/4/24 21:53,63011,26,Female,Missouri,St  Louis County,68.119.244.190
1/4/24 21:53,17557,39,Male,Pennsylvania,Lancaster County,174.54.78.244
1/4/24 21:53,98569,49,Male,Washington,Grays Harbor County,216.116.12.25
1/4/24 21:55,60629,14,Male,Illinois,Cook County,172.59.185.93
1/4/24 21:56,90008,5,Female,California,Los Angeles County,76.91.159.175
1/4/24 21:56,6239,7,Male,Connecticut,Litchfield County,206.53.81.9
1/4/24 21:56,95623,5,Female,California,El Dorado County,73.41.200.156
1/4/24 21:56,,10,Female,,,35.145.206.160
1/4/24 21:56,19143,39,Female,Pennsylvania,Philadelphia County,73.188.182.149
1/4/24 21:57,55076,24,Female,Minnesota,Dakota County,24.118.139.167
1/4/24 21:57,14051,33,Female,New York,Erie County,98.5.153.246
1/4/24 21:57,94611,5,Female,California,Alameda County,108.69.132.60
1/4/24 21:58,70433,19,Female,Louisiana,St  Tammany Parish,75.131.250.28
1/4/24 21:58,72715,4,Female,Arkansas,Benton County,172.59.76.155
1/4/24 22:00,59868,27,Male,Montana,Missoula County,108.147.32.37
1/4/24 22:00,17011,39,Male,Pennsylvania,Cumberland County,71.207.31.131
1/4/24 22:00,24317,48,Female,Virginia,Carroll County,75.177.117.137
1/4/24 22:01,62526,14,Female,Illinois,Macon County,76.136.19.72
1/4/24 22:01,6410,7,Female,Connecticut,New Haven County,24.250.48.8
1/4/24 22:01,64093,26,Female,Missouri,Johnson County,107.77.209.39
1/4/24 22:01,92691,5,Female,California,Orange County,75.23.228.215
1/4/24 22:01,79763,45,Female,Texas,Ector County,107.178.25.121
1/4/24 22:02,,3,Female,,,24.206.188.48
1/4/24 22:02,34208,10,Male,Florida,Manatee County,47.202.119.195
1/4/24 22:02,80301,6,Female,Colorado,Boulder County,97.118.137.193
1/4/24 22:02,35769,1,Female,Alabama,Jackson County,174.215.144.253
1/4/24 22:05,74106,37,Female,Oklahoma,Tulsa County,98.178.179.189
1/4/24 22:06,,44,Female,,,174.197.64.96
1/4/24 22:08,,25,Female,,,71.150.159.9
1/4/24 22:09,,1,Female,,,172.59.104.234
1/4/24 22:10,29687,42,Male,South Carolina,Greenville County,97.82.169.229
1/4/24 22:11,86033,3,Female,Arizona,Navajo County,50.123.28.217
1/4/24 22:12,90078,5,Female,California,Los Angeles County,99.167.84.217
1/4/24 22:13,75701,45,Male,Texas,Smith County,172.59.192.192
1/4/24 22:14,18103,39,Female,Pennsylvania,Lehigh County,75.97.97.207
1/4/24 22:16,48197,23,Female,Michigan,Washtenaw County,172.59.32.12
1/4/24 22:17,11217,33,Male,New York,Kings County,70.23.246.232
1/4/24 22:17,89148,29,Male,Nevada,Clark County,50.158.42.141
1/4/24 22:18,86351,3,Female,Arizona,Yavapai County,174.26.250.100
1/4/24 22:21,43569,36,Male,Ohio,Wood County,174.96.228.8
1/4/24 22:24,17042,39,Female,Pennsylvania,Lebanon County,71.60.38.186
1/4/24 22:25,93635,5,Female,California,Merced County,23.174.48.2
1/4/24 22:25,32569,10,Male,Florida,Okaloosa County,68.109.9.35
1/4/24 22:26,34945,10,Male,Florida,St  Lucie County,172.58.130.82
1/4/24 22:29,97222,38,Male,Oregon,Clackamas County,174.174.99.183
1/4/24 22:32,34288,10,Female,Florida,Sarasota County,12.75.126.13
1/4/24 22:33,75568,45,Female,Texas,Cass County,174.242.209.184
1/4/24 22:34,,44,Female,,,97.148.243.42
1/4/24 22:36,47240,15,Female,Indiana,Decatur County,216.8.221.176
1/4/24 22:38,93711,5,Male,California,Fresno County,67.181.136.144
1/4/24 22:40,80012,6,Male,Colorado,Arapahoe County,67.173.248.6
1/4/24 22:40,72118,4,Female,Arkansas,Pulaski County,162.237.15.4
1/4/24 22:47,98023,49,Male,Washington,King County,24.17.133.122
1/4/24 22:49,36609,1,Female,Alabama,Mobile County,104.50.228.243
1/4/24 22:49,93301,5,Male,California,Kern County,97.71.92.77
1/4/24 22:50,77406,45,Female,Texas,Fort Bend County,73.77.104.249
1/4/24 22:51,32136,10,Male,Florida,Flagler County,107.145.38.178
1/4/24 22:52,40322,18,Female,Kentucky,Menifee County,209.127.131.227
1/4/24 22:53,84759,46,Female,Utah,Garfield County,174.204.4.237
1/4/24 22:54,66102,17,Female,Kansas,Wyandotte County,136.32.106.243
1/4/24 22:56,92507,5,Female,California,Riverside County,71.93.113.65
1/4/24 23:04,60014,14,Female,Illinois,McHenry County,99.181.163.127
1/4/24 23:04,37857,44,Female,Tennessee,Hawkins County,172.58.147.34
1/4/24 23:05,6040,7,Male,Connecticut,Hartford County,172.56.3.91
1/4/24 23:05,,10,Male,,,173.26.100.219
1/4/24 23:06,17033,39,Female,Pennsylvania,Dauphin County,98.235.136.68
1/4/24 23:09,32724,10,Female,Florida,Volusia County,97.101.139.62
1/4/24 23:11,30901,11,Female,Georgia,Richmond County,172.56.69.204
1/4/24 23:12,,5,Female,,,76.32.174.138
1/4/24 23:14,39531,25,Female,Mississippi,Harrison County,108.76.136.28
1/4/24 23:18,60487,14,Female,Illinois,Cook County,73.208.35.104
1/4/24 23:25,99508,2,Female,Alaska,Anchorage Municipality,72.42.153.133
1/4/24 23:28,92377,5,Male,California,San Bernardino County,76.174.215.239
1/4/24 23:28,7850,31,Female,New Jersey,Morris County,69.116.36.217
1/4/24 23:31,93561,5,Male,California,Kern County,75.113.105.137
1/4/24 23:32,,34,Female,,,66.57.138.26
1/4/24 23:36,95076,5,Male,California,Santa Cruz County,71.94.34.10
1/4/24 23:38,60126,14,Male,Illinois,DuPage County,99.115.150.211
1/4/24 23:38,89084,29,Female,Nevada,Clark County,71.38.124.95
1/4/24 23:39,33763,10,Female,Florida,Pinellas County,172.56.97.203
1/4/24 23:43,44060,36,Female,Ohio,Lake County,99.157.233.76
1/4/24 23:45,44870,36,Female,Ohio,Erie County,72.240.213.82
1/4/24 23:46,55350,24,Female,Minnesota,McLeod County,172.12.2.97
1/4/24 23:47,98823,49,Female,Washington,Grant County,136.143.145.158
1/4/24 23:50,74107,37,Male,Oklahoma,Tulsa County,72.213.134.91
1/4/24 23:51,39191,25,Male,Mississippi,Copiah County,12.75.47.1
1/4/24 23:51,33905,10,Male,Florida,Lee County,174.141.174.242
1/4/24 23:51,30265,11,Female,Georgia,Coweta County,162.226.204.92
1/4/24 23:51,99705,2,Female,Alaska,Fairbanks North Star Borough,63.140.96.110
1/4/24 23:53,95687,5,Female,California,Solano County,172.59.129.113
1/4/24 23:53,21212,21,Female,Maryland,Baltimore County,76.151.140.250
1/4/24 23:55,62454,14,Male,Illinois,Crawford County,174.240.253.67
1/4/24 23:55,,39,Male,,,174.251.208.116
1/4/24 23:57,80221,6,Female,Colorado,Adams County,71.229.186.78
1/5/24 0:00,,14,Female,,,98.213.126.148
1/5/24 0:00,95820,5,Male,California,Sacramento County,99.47.212.160
1/5/24 0:03,35763,1,Male,Alabama,Madison County,104.162.254.122
1/5/24 0:07,83661,13,Female,Idaho,Payette County,24.245.199.208
1/5/24 0:11,89048,29,Female,Nevada,Nye County,158.140.53.42
1/5/24 0:11,30228,11,Male,Georgia,Clayton County,73.184.79.96
1/5/24 0:16,91324,5,Female,California,Los Angeles County,99.150.200.69
1/5/24 0:18,71913,4,Female,Arkansas,Garland County,71.139.107.233
1/5/24 0:20,48362,23,Female,Michigan,Oakland County,172.58.120.82
1/5/24 0:22,48419,23,Male,Michigan,Sanilac County,104.57.116.140
1/5/24 0:22,29160,42,Male,South Carolina,Calhoun County,162.118.106.164
1/5/24 0:26,7066,31,Male,New Jersey,Union County,174.166.41.89
1/5/24 0:29,32210,10,Male,Florida,Duval County,73.192.66.55
1/5/24 0:32,60478,14,Male,Illinois,Cook County,76.157.116.163
1/5/24 0:34,30635,11,Male,Georgia,Elbert County,198.251.44.154
1/5/24 0:34,20616,21,Male,Maryland,Charles County,174.196.131.19
1/5/24 0:36,75020,45,Female,Texas,Grayson County,108.84.2.176
1/5/24 0:39,72601,4,Female,Arkansas,Boone County,174.247.253.186
1/5/24 0:41,54555,51,Female,Wisconsin,Price County,206.168.49.53
1/5/24 0:41,53210,51,Male,Wisconsin,Milwaukee County,172.59.230.229
1/5/24 0:52,28643,34,Female,North Carolina,Ashe County,8.40.55.221
1/5/24 1:06,,45,Male,,,76.35.39.108
1/5/24 1:09,76058,45,Female,Texas,Johnson County,172.58.180.219
1/5/24 1:14,60950,14,Female,Illinois,Kankakee County,172.59.185.204
1/5/24 1:19,,10,Male,,,172.58.173.31
1/5/24 1:22,38242,44,Female,Tennessee,Henry County,107.208.109.252
1/5/24 1:31,60016,14,Male,Illinois,Cook County,149.75.159.71
1/5/24 1:42,18071,39,Female,Pennsylvania,Carbon County,24.102.215.198
1/5/24 1:43,17405,39,Female,Pennsylvania,York County,98.237.87.159
1/5/24 1:43,29150,42,Female,South Carolina,Sumter County,174.107.229.91
1/5/24 1:44,44691,36,Female,Ohio,Wayne County,24.140.64.55
1/5/24 1:47,8755,31,Male,New Jersey,Ocean County,24.124.89.118
1/5/24 1:48,89117,29,Male,Nevada,Clark County,107.115.41.119
1/5/24 1:48,80123,6,Female,Colorado,Jefferson County,97.139.230.197
1/5/24 1:50,61053,14,Female,Illinois,Carroll County,38.145.1.126
1/5/24 1:50,71038,19,Female,Louisiana,Claiborne Parish,174.242.210.24
1/5/24 1:55,,14,Female,,,192.161.214.112
1/5/24 1:56,,5,Female,,,23.126.158.61
1/5/24 1:58,2360,22,Male,Massachusetts,Plymouth County,98.216.116.115
1/5/24 2:02,34145,10,Male,Florida,Collier County,198.16.31.129
1/5/24 2:02,43227,36,Female,Ohio,Franklin County,216.186.192.22
1/5/24 2:03,17055,39,Male,Pennsylvania,Cumberland County,73.187.197.108
1/5/24 2:03,14063,33,Female,New York,Chautauqua County,174.215.221.55
1/5/24 2:06,53132,51,Female,Wisconsin,Milwaukee County,162.203.18.231
1/5/24 2:16,76643,45,Female,Texas,McLennan County,130.45.110.128
1/5/24 2:16,34205,10,Female,Florida,Manatee County,174.211.96.29
1/5/24 2:22,71068,19,Female,Louisiana,Bienville Parish,174.242.208.205
1/5/24 2:23,57069,43,Female,South Dakota,Clay County,66.128.174.106
1/5/24 2:23,15801,39,Female,Pennsylvania,Clearfield County,71.61.1.78
1/5/24 2:24,,32,Female,,,172.59.224.247
1/5/24 2:25,45840,36,Female,Ohio,Hancock County,98.30.17.110
1/5/24 2:26,10471,33,Male,New York,Bronx County,72.76.210.133
1/5/24 2:27,14526,33,Female,New York,Monroe County,67.246.249.136
1/5/24 2:27,90620,5,Male,California,Orange County,104.3.44.121
1/5/24 2:30,8611,31,Male,New Jersey,Mercer County,108.24.188.124
1/5/24 2:35,67213,17,Female,Kansas,Sedgwick County,172.59.192.170
1/5/24 2:35,27253,34,Male,North Carolina,Alamance County,98.26.177.35
1/5/24 2:37,44867,36,Male,Ohio,Seneca County,98.30.114.231
1/5/24 2:38,,23,Female,,,174.212.33.121
1/5/24 2:43,92630,5,Female,California,Orange County,68.109.85.210
1/5/24 2:43,71929,4,Female,Arkansas,Hot Spring County,199.47.114.155
1/5/24 2:44,71909,4,Female,Arkansas,Garland County,71.136.226.227
1/5/24 2:46,,23,Male,,,67.177.146.92
1/5/24 2:46,45150,36,Female,Ohio,Clermont County,107.192.87.111
1/5/24 2:48,80004,6,Male,Colorado,Jefferson County,76.155.190.91
1/5/24 2:51,48658,23,Male,Michigan,Arenac County,172.58.127.133
1/5/24 2:58,5488,47,Male,Vermont,Franklin County,174.169.217.237
1/5/24 3:00,77030,45,Male,Texas,Harris County,172.56.24.173
1/5/24 3:00,49201,23,Male,Michigan,Jackson County,68.40.244.90
1/5/24 3:01,28212,34,Female,North Carolina,Mecklenburg County,32.142.249.146
1/5/24 3:01,,23,Female,,,143.59.21.12
1/5/24 3:01,11692,33,Female,New York,Queens County,66.108.205.212
1/5/24 3:02,33484,10,Female,Florida,Palm Beach County,73.204.72.214
1/5/24 3:04,92122,5,Male,California,San Diego County,174.236.97.199
1/5/24 3:07,33321,10,Female,Florida,Broward County,73.0.236.125
1/5/24 3:08,30557,11,Female,Georgia,Stephens County,67.140.193.56
1/5/24 3:09,33594,10,Male,Florida,Hillsborough County,173.170.121.27
1/5/24 3:09,92124,5,Female,California,San Diego County,76.172.71.66
1/5/24 3:10,75025,45,Female,Texas,Collin County,150.221.174.172
1/5/24 3:11,,39,Male,,,72.108.204.152
1/5/24 3:11,54481,51,Male,Wisconsin,Portage County,216.56.10.12
1/5/24 3:14,32901,10,Female,Florida,Brevard County,97.102.140.31
1/5/24 3:15,5495,47,Female,Vermont,Chittenden County,129.222.218.61
1/5/24 3:16,19444,39,Female,Pennsylvania,Montgomery County,76.124.155.168
1/5/24 3:17,96789,12,Female,Hawaii,Honolulu County,72.234.125.56
1/5/24 3:17,38555,44,Male,Tennessee,Cumberland County,47.226.208.35
1/5/24 3:17,21409,21,Female,Maryland,Anne Arundel County,100.16.83.147
1/5/24 3:19,,29,Female,,,172.56.209.186
1/5/24 3:19,98685,49,Female,Washington,Clark County,76.115.68.29
1/5/24 3:19,98037,49,Female,Washington,Snohomish County,67.168.154.158
1/5/24 3:19,45331,36,Female,Ohio,Darke County,107.10.223.28
1/5/24 3:20,12302,33,Male,New York,Schenectady County,100.4.203.146
1/5/24 3:20,48867,23,Female,Michigan,Shiawassee County,47.26.20.154
1/5/24 3:22,29372,42,Male,South Carolina,Spartanburg County,24.192.77.97
1/5/24 3:23,42085,18,Male,Kentucky,Graves County,208.65.82.14
1/5/24 3:27,32439,10,Female,Florida,Walton County,140.99.9.125
1/5/24 3:28,,22,Female,,,71.174.58.179
1/5/24 3:29,1588,22,Female,Massachusetts,Worcester County,72.105.19.136
1/5/24 3:29,2878,41,Female,Rhode Island,Bristol County,72.221.119.82
1/5/24 3:29,28083,34,Female,North Carolina,Cabarrus County,76.36.35.128
1/5/24 3:29,95404,5,Female,California,Sonoma County,172.58.88.169
1/5/24 3:32,75232,45,Female,Texas,Dallas County,172.58.182.222
1/5/24 3:32,,8,Female,,,73.172.114.161
1/5/24 3:33,63108,26,Male,Missouri,St  Louis city,162.205.168.214
1/5/24 3:34,72112,4,Female,Arkansas,Jackson County,173.216.208.128
1/5/24 3:35,33322,10,Female,Florida,Broward County,138.207.155.14
1/5/24 3:35,98023,49,Female,Washington,King County,73.225.39.220
1/5/24 3:38,66209,17,Female,Kansas,Johnson County,136.33.234.38
1/5/24 3:40,47150,15,Female,Indiana,Floyd County,174.214.51.78
1/5/24 3:49,92117,5,Female,California,San Diego County,45.16.231.216
1/5/24 3:50,77664,45,Female,Texas,Tyler County,68.207.72.184
1/5/24 3:50,2631,22,Female,Massachusetts,Barnstable County,67.189.245.45
1/5/24 3:51,45449,36,Male,Ohio,Montgomery County,184.57.231.46
1/5/24 3:51,44406,36,Female,Ohio,Mahoning County,24.101.66.134
1/5/24 3:52,60061,14,Male,Illinois,Lake County,24.1.171.79
1/5/24 3:53,46992,15,Female,Indiana,Wabash County,152.117.74.142
1/5/24 3:54,75056,45,Male,Texas,Denton County,69.231.73.44
1/5/24 3:55,1473,22,Male,Massachusetts,Worcester County,76.24.62.225
1/5/24 3:56,32958,10,Female,Florida,Indian River County,75.74.121.97
1/5/24 3:58,91801,5,Female,California,Los Angeles County,174.193.194.89
1/5/24 3:58,39769,25,Female,Mississippi,Oktibbeha County,108.203.97.118
